# This file was exported by Greenbyte at 2025-08-13 10:53:20. Please see https://www.greenbyte.com for more information about Greenbyte.
#
# Turbine: Penmanshiel 02
# Turbine type: Senvion MM82 (Senvion MM82 kW)
# Time zone: UTC
# Time interval: 2023-02-01 00:00:00 - 2023-03-01 00:00:00 (28 days)
#
# Penmanshiel 02 Sum production: 570899 kWh
#
Timestamp start,Timestamp end,Duration,Status,Code,Message,Comment,Service contract category,IEC category,Global contract category,Custom contract category
2023-02-14 07:54:31,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-14 07:55:01,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-16 09:57:26,2023-02-16 09:58:14,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-16 09:57:26,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-16 09:58:14,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-16 10:12:39,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-16 10:14:24,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-16 10:14:35,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-16 10:15:05,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-16 16:20:09,2023-02-16 16:20:57,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-16 16:20:09,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-16 16:20:57,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-16 16:36:06,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-16 16:37:15,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-16 16:37:26,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-16 16:37:56,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-17 04:39:19,2023-02-17 05:00:39,00:21:20,Stop,64,Max. wind speed,,External stop (low wind speed)  (5),Out of Environmental Specification,10 (Ext) Environmental,
2023-02-17 04:39:19,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-17 05:00:39,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-17 05:02:39,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-17 05:03:35,2023-02-17 05:19:04,00:15:29,Stop,4530,Tower oscillation Y level 2,,Safety stop of WEC (15),Forced outage,10 (Ext) Environmental,
2023-02-17 05:03:35,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-17 05:19:04,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-17 05:21:07,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-17 05:22:07,2023-02-17 09:56:24,04:34:17,Stop,4530,Tower oscillation Y level 2,High Winds,Safety stop of WEC (15),Forced outage,10 (Ext) Environmental,
2023-02-17 05:22:07,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-17 09:56:24,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-17 09:58:30,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-17 09:59:21,2023-02-17 10:18:30,00:19:09,Stop,64,Max. wind speed,,External stop (low wind speed)  (5),Out of Environmental Specification,10 (Ext) Environmental,
2023-02-17 09:59:21,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-17 10:18:30,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-17 10:20:30,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-17 10:21:52,2023-02-17 10:32:23,00:10:31,Stop,64,Max. wind speed,,External stop (low wind speed)  (5),Out of Environmental Specification,10 (Ext) Environmental,
2023-02-17 10:21:52,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-17 10:32:23,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-17 10:34:36,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-17 10:36:15,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-17 10:36:25,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-17 10:36:55,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-17 10:42:07,2023-02-17 10:43:46,00:01:39,Stop,1550,Missing gear oil (high rpm),,Mechanical error (23),Forced outage,09 (Int) Fault,
2023-02-17 10:42:07,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-17 10:43:46,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-17 10:45:46,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-17 10:47:30,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-17 10:47:41,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-17 10:48:11,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-17 21:06:34,2023-02-17 21:07:21,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-17 21:06:34,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-17 21:06:34,2023-02-17 21:16:35,00:10:01,Stop,5760,Hydraulic oil flushing operation,,Operating states  (28),Technical Standby,13 (Int) Operating States,
2023-02-17 21:06:34,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-17 21:16:35,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-17 22:13:13,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-17 22:15:41,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-17 22:15:51,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-17 22:16:21,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 06:46:49,2023-02-18 06:49:07,00:02:18,Stop,710,Battery test,,Operating states  (28),Technical Standby,13 (Int) Operating States,
2023-02-18 06:46:49,-,-,Informational,100030,Brake program 180,,,Technical Standby,,
2023-02-18 06:49:07,-,-,Informational,100110,Bypass limit switches,,,Full Performance,,
2023-02-18 06:49:12,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 06:51:12,-,-,Informational,100140,System test 1,,,Technical Standby,,
2023-02-18 06:51:21,-,-,Informational,100150,System test 2,,,Technical Standby,,
2023-02-18 06:51:36,-,-,Informational,100160,System test 3,,,Technical Standby,,
2023-02-18 06:51:51,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 06:53:40,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 06:53:51,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 06:54:21,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 09:53:51,2023-02-18 11:09:05,01:15:14,Stop,20,Manual stop - on site,Replace Faulty Relay In Top Box,Manual stop (service)  (9),Scheduled Maintenance,06 (Int) Preventative Maintenance,
2023-02-18 09:53:51,-,-,Informational,100050,Brake program 60,,,Technical Standby,,
2023-02-18 09:54:34,2023-02-18 11:08:56,01:14:22,Informational,6410,Manual yaw,,Manual stop (service)  (9),Full Performance,,
2023-02-18 10:29:34,-,-,Informational,100050,Brake program 60,,,Technical Standby,,
2023-02-18 10:29:34,-,-,Informational,100010,Brake program 200,,,Full Performance,,
2023-02-18 10:31:20,-,-,Informational,100050,Brake program 60,,,Technical Standby,,
2023-02-18 11:09:05,-,-,Informational,100110,Bypass limit switches,,,Full Performance,,
2023-02-18 11:09:10,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 11:09:30,-,-,Informational,100140,System test 1,,,Technical Standby,,
2023-02-18 11:09:38,-,-,Informational,100150,System test 2,,,Technical Standby,,
2023-02-18 11:09:53,-,-,Informational,100160,System test 3,,,Technical Standby,,
2023-02-18 11:10:08,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 11:12:17,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 11:12:27,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 11:12:57,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 11:31:02,2023-02-18 11:31:50,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 11:31:02,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 11:31:50,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 11:35:20,2023-02-18 11:56:01,00:20:41,Stop,6200,Cable autounwind,,Operating states  (28),Technical Standby,13 (Int) Operating States,
2023-02-18 11:35:20,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2023-02-18 11:56:01,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 14:00:37,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 14:03:07,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 14:03:18,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 14:03:48,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 14:45:10,2023-02-18 14:45:58,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 14:45:10,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 14:45:58,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 14:52:11,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 14:53:53,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 14:54:04,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 14:54:34,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 15:00:42,2023-02-18 15:01:30,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 15:00:42,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 15:01:30,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 15:05:09,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 15:06:28,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 15:06:39,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 15:07:09,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 16:18:37,2023-02-18 16:19:25,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 16:18:37,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 16:19:25,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 16:22:42,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 16:23:54,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 16:24:05,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 16:24:35,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 18:59:36,2023-02-18 19:00:23,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 18:59:36,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 19:00:23,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 19:19:53,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 19:21:33,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 19:21:44,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 19:22:14,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 19:38:55,2023-02-18 19:39:42,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 19:38:55,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 19:39:42,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 19:45:58,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 19:48:07,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 19:48:18,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 19:48:48,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 19:52:13,2023-02-18 19:53:01,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 19:52:13,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 19:53:01,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 20:03:58,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 20:05:23,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 20:05:34,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 20:06:04,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-18 22:24:20,2023-02-18 22:25:08,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-18 22:24:20,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-18 22:25:08,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-18 22:30:28,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-18 22:32:11,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-18 22:32:22,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-18 22:32:52,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-19 01:11:30,2023-02-19 01:12:17,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-19 01:11:30,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-19 01:12:17,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-19 01:29:09,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-19 01:31:19,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-19 01:31:30,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-19 01:32:00,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-19 01:43:06,2023-02-19 01:43:53,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-19 01:43:06,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-19 01:43:53,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-19 01:48:27,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-19 01:49:38,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-19 01:49:48,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-19 01:50:18,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-19 03:27:56,2023-02-19 03:28:43,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-19 03:27:56,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-19 03:28:43,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-19 03:31:57,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-19 03:33:24,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-19 03:33:34,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-19 03:34:04,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-19 04:06:12,2023-02-19 04:06:59,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-19 04:06:12,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-19 04:06:59,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-19 04:16:43,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-19 04:18:17,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-19 04:18:28,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-19 04:18:58,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-19 04:32:11,2023-02-19 04:32:59,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-19 04:32:11,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-19 04:32:59,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-19 05:08:02,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-19 05:09:28,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-19 05:09:38,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-19 05:10:08,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-19 05:16:03,2023-02-19 05:16:50,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-19 05:16:03,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-19 05:16:50,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-19 05:48:24,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-19 05:49:18,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-19 05:49:29,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-19 05:49:59,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-19 09:04:50,2023-02-19 09:05:37,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-19 09:04:50,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-19 09:05:37,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-19 09:08:13,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-19 09:10:31,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-19 09:10:42,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-19 09:11:12,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-21 07:20:35,2023-02-21 07:21:23,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-21 07:20:35,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-21 07:21:23,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-21 07:27:14,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-21 07:28:55,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-21 07:29:06,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-21 07:29:36,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-21 20:29:59,2023-02-21 20:30:47,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-21 20:29:59,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-21 20:30:47,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-21 20:37:28,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-21 20:38:27,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-21 20:38:38,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-21 20:39:08,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-21 21:01:53,2023-02-21 21:02:41,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-21 21:01:53,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-21 21:02:41,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-21 21:10:19,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-21 21:11:55,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-21 21:12:06,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-21 21:12:36,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-21 22:59:47,2023-02-21 23:00:35,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-21 22:59:47,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-21 23:00:35,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-21 23:12:41,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-21 23:13:41,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-21 23:13:51,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-21 23:14:21,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-21 23:24:02,2023-02-21 23:24:49,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-21 23:24:02,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-21 23:24:49,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-21 23:38:13,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-21 23:39:30,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-21 23:39:41,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-21 23:40:11,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-22 05:25:36,2023-02-22 05:26:24,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-22 05:25:36,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-22 05:26:24,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-22 05:35:30,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-22 05:36:56,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-22 05:37:07,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-22 05:37:37,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-22 06:05:27,2023-02-22 06:06:14,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-22 06:05:27,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-22 06:06:14,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-22 06:14:18,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-22 06:15:54,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-22 06:16:05,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-22 06:16:35,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-26 06:18:05,2023-02-26 06:20:24,00:02:19,Stop,710,Battery test,,Operating states  (28),Technical Standby,13 (Int) Operating States,
2023-02-26 06:18:05,-,-,Informational,100030,Brake program 180,,,Technical Standby,,
2023-02-26 06:18:08,2023-02-26 08:18:17,02:00:09,Warning,785,Error brake resistor CHP,,Warnings (27),Full Performance,,
2023-02-26 06:20:24,-,-,Informational,100110,Bypass limit switches,,,Full Performance,,
2023-02-26 06:20:29,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-26 06:22:30,-,-,Informational,100140,System test 1,,,Technical Standby,,
2023-02-26 06:22:38,-,-,Informational,100150,System test 2,,,Technical Standby,,
2023-02-26 06:22:53,-,-,Informational,100160,System test 3,,,Technical Standby,,
2023-02-26 06:23:08,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-26 06:25:00,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-26 06:25:11,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-26 06:25:41,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-26 14:33:38,2023-02-26 14:34:26,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-26 14:33:38,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-26 14:34:26,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-26 16:44:20,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-26 16:45:47,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-26 16:45:58,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-26 16:46:28,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-26 16:49:06,2023-02-26 16:49:53,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-26 16:49:06,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-26 16:49:53,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-26 17:19:48,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-26 17:21:30,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-26 17:21:41,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-26 17:22:11,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-26 18:55:27,2023-02-26 18:56:14,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-26 18:55:27,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-26 18:56:14,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-26 19:04:07,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-26 19:05:30,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-26 19:05:41,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-26 19:06:11,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-26 19:25:11,2023-02-26 19:25:58,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-26 19:25:11,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-26 19:25:58,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-26 19:45:10,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-26 19:51:00,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-26 19:51:10,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-26 19:51:40,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-26 20:04:33,2023-02-26 20:05:21,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-26 20:04:33,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-26 20:05:21,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-26 20:11:27,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-26 20:12:56,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-26 20:13:07,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-26 20:13:37,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-27 00:56:48,2023-02-27 00:57:35,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-27 00:56:48,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-27 00:57:35,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2023-02-27 01:02:58,-,-,Informational,100180,Run-up,,,Technical Standby,,
2023-02-27 01:04:01,-,-,Informational,100190,Mains connection,,,Full Performance,,
2023-02-27 01:04:12,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2023-02-27 01:04:42,-,-,Informational,100210,Mains operation,,,Full Performance,,
2023-02-27 01:29:33,2023-02-27 01:30:21,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2023-02-27 01:29:33,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2023-02-27 01:30:21,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
